Engine_Speed,Fuel_Flow,Intake_Manifold_Pressure,Coolant_Temp,Ambient_Temp,Engine_Performance
2277,17.22,1.29,91,31,145.37
2962,35.47,1.73,85,28,196.56
2120,44.74,1.46,73,36,192.0
659,26.9,2.43,101,18,171.61
1739,42.35,2.71,109,22,243.19
1148,31.67,1.45,81,20,143.37
2329,28.59,2.1,85,29,203.69
973,29.12,2.16,92,34,164.6
1264,13.05,2.91,71,26,190.55
2295,29.09,2.2,101,15,201.32
1562,45.13,2.78,88,27,236.77
1011,33.57,2.09,73,12,181.2
860,24.07,2.83,80,32,202.49
1394,33.97,1.53,76,35,163.02
2057,30.84,1.52,99,40,158.6
2949,35.4,1.29,73,26,170.92
2174,20.45,1.39,76,23,141.18
1330,37.97,2.78,110,34,232.35
2564,10.23,2.08,108,29,168.23
2537,38.02,2.39,101,38,225.04
1910,45.98,1.63,75,35,196.42
2372,39.63,2.24,93,10,228.94
1735,47.54,2.16,104,37,207.45
2000,22.77,2.9,72,26,224.71
635,33.96,1.74,74,28,155.84
2391,48.09,2.28,81,20,229.31
1891,22.92,2.14,87,20,191.97
2506,17.42,2.04,71,33,170.96
2610,49.06,1.47,83,33,209.9
2005,37.88,2.12,108,37,204.47
2258,42.16,1.81,80,34,200.77
1799,45.22,1.98,90,12,216.35
2609,30.99,1.14,72,21,149.37
2070,22.4,2.95,101,34,227.09
793,48.49,1.72,84,20,179.43
2373,29.07,2.99,101,21,255.28
2636,23.64,2.08,85,27,191.98
1409,42.17,2.67,77,36,233.41
887,26.46,2.42,93,20,184.04
704,15.68,1.89,98,20,132.59
806,27.56,1.68,87,14,141.07
2853,12.0,1.36,71,24,152.32
748,17.6,2.96,85,17,194.59
1469,24.23,2.27,76,11,188.04
1300,26.5,2.33,97,12,198.52
1931,18.92,1.84,77,12,163.05
2304,40.49,1.99,90,40,204.02
1210,38.68,1.33,86,12,159.39
2909,34.94,2.96,104,13,261.29
1687,27.4,1.64,109,37,154.65
1210,15.49,1.25,83,31,105.62
1943,34.48,2.76,75,19,228.92
958,42.92,1.6,76,25,171.81
1926,40.39,2.52,77,28,220.0
2451,44.36,2.74,100,20,258.39
1168,44.98,1.49,75,13,167.78
1030,42.67,2.58,102,19,224.17
2876,46.43,2.91,109,32,277.17
1066,21.09,2.81,92,25,196.8
1716,23.29,1.59,109,30,151.33
1506,22.54,1.99,86,18,175.44
1856,23.63,1.91,93,33,177.92
2681,25.51,1.59,106,15,186.03
1328,31.3,1.21,87,14,141.9
2971,47.63,1.07,88,35,187.18
2017,34.8,2.28,76,16,205.55
2342,39.43,1.77,106,13,199.07
1847,13.16,1.17,74,17,125.58
2452,33.7,1.77,80,37,197.95
1255,46.79,2.66,101,37,239.47
644,49.26,1.4,87,17,155.46
2250,20.72,1.71,80,25,158.41
2775,17.36,1.3,110,21,144.49
1493,16.76,1.77,73,30,149.56
860,37.91,2.13,90,20,195.62
1590,48.22,1.93,103,36,200.39
2607,16.78,2.27,73,18,194.92
1864,12.02,2.22,101,35,177.68
1537,20.6,1.04,92,10,116.93
1512,25.86,1.83,93,35,164.39
2425,17.78,1.34,90,35,147.2
2143,33.04,1.02,103,13,142.12
1515,37.14,1.4,70,13,161.27
2957,43.5,1.51,84,17,196.06
2423,28.92,2.24,102,12,206.79
1589,23.33,1.61,73,27,155.12
1197,12.04,2.03,77,11,157.27
838,28.63,1.04,78,22,116.04
2662,29.69,2.6,86,16,232.78
1706,18.76,2.5,82,23,194.06
2559,12.6,2.7,71,16,214.95
1428,16.67,1.95,91,40,159.06
2492,18.59,1.63,101,36,161.54
2426,11.87,1.86,82,34,158.27
2584,13.98,1.96,77,30,168.64
2472,43.2,1.61,72,19,193.45
2774,47.02,1.15,109,17,194.59
2251,42.84,2.24,102,22,230.97
2774,34.81,1.95,101,24,209.7
2594,39.38,1.84,92,37,206.02
1192,35.74,1.25,90,31,144.56
2892,26.16,1.37,105,36,169.37
2817,48.97,2.31,95,36,251.5
2194,37.24,1.98,108,39,210.66
1287,15.39,2.66,105,35,191.65
2208,34.04,2.43,73,37,208.8
1176,48.15,2.99,72,28,251.91
2135,47.25,1.64,94,29,200.3
1137,35.9,1.74,90,38,162.04
1803,11.11,2.33,82,35,178.85
985,38.26,2.35,84,21,190.73
2291,49.16,2.81,98,37,256.7
1000,37.98,1.19,81,19,147.7
2798,33.25,2.71,71,20,242.13
875,49.54,1.83,90,30,181.31
2084,38.47,1.96,107,20,212.0
2898,25.46,2.14,91,24,199.28
2892,41.61,1.96,95,19,228.58
2281,11.75,2.1,73,24,162.15
1553,14.67,2.12,108,20,163.05
1815,42.6,1.08,108,39,159.68
2231,45.88,2.32,75,33,235.14
972,21.84,1.58,74,26,139.17
2992,35.46,1.79,100,33,201.13
2641,35.34,1.76,107,29,192.65
2728,28.84,2.93,74,10,253.8
2873,33.35,2.87,85,40,247.83
2812,39.17,2.38,92,18,248.8
1087,42.43,2.0,105,32,180.53
1269,19.36,2.34,109,29,172.6
1815,28.61,1.9,84,16,170.78
2869,28.65,1.55,91,31,188.93
2389,48.94,2.82,109,39,268.49
1900,41.52,2.52,80,26,233.31
2373,18.87,2.42,72,18,205.75
2229,26.84,2.03,88,15,201.01
2453,10.34,2.92,101,39,219.07
2388,12.87,1.65,107,13,150.73
2353,42.56,1.78,92,37,192.77
2603,22.71,2.69,82,24,228.88
1290,42.2,1.81,75,18,174.66
817,29.59,1.99,97,36,172.15
2383,40.03,1.09,109,23,163.19
2605,37.44,1.18,85,23,162.27
616,21.37,2.16,83,30,144.76
1576,36.72,2.47,73,20,204.05
2554,13.06,2.63,110,16,213.69
1762,38.88,2.97,74,38,241.64
2324,37.49,1.48,95,39,177.74
2599,14.65,2.15,90,16,190.44
966,34.11,2.07,102,33,180.89
1375,36.01,1.7,99,40,173.69
932,36.74,1.19,96,25,135.91
1093,46.95,1.02,76,21,155.57
914,19.28,2.35,75,14,176.03
1116,10.81,2.42,102,32,166.6
926,28.05,1.81,108,28,153.07
1612,25.42,2.6,74,40,205.4
1809,48.98,2.41,92,39,226.22
1632,45.84,1.24,80,20,167.0
1277,42.22,1.53,72,31,158.63
2381,38.34,1.82,110,31,197.02
1027,10.26,2.46,84,19,163.56
2657,22.0,1.11,77,27,151.39
1933,31.23,1.78,81,25,184.4
1258,23.55,2.53,85,19,188.7
2281,32.16,2.37,87,35,217.16
2163,29.59,1.48,74,24,164.36
1110,13.72,1.52,94,24,131.49
866,16.29,1.56,93,30,126.87
1744,27.89,2.0,70,20,170.87
2493,45.65,1.72,73,31,199.31
995,14.65,2.89,72,10,187.36
1014,42.35,1.38,80,34,144.86
1175,47.41,2.36,106,29,207.48
1181,36.88,2.89,87,12,223.03
1762,45.45,1.06,104,18,156.88
1312,10.72,1.05,84,20,106.58
1431,40.14,1.83,84,19,188.85
1718,38.65,1.63,74,13,184.17
2781,29.95,2.5,82,36,230.31
1347,25.96,2.98,109,12,227.33
809,32.82,1.08,77,21,127.81
1022,35.09,1.14,97,31,127.28
1514,22.59,2.57,93,37,198.72
1257,11.94,1.72,78,11,138.21
1750,36.16,1.29,74,17,163.65
1697,40.97,2.48,75,20,217.8
1574,11.75,2.34,70,35,164.96
2019,35.11,2.83,84,32,227.26
2870,33.19,1.2,94,15,178.37
1624,48.21,2.24,85,31,217.12
1858,14.99,2.66,104,19,203.12
1610,11.58,1.91,101,35,138.57
1656,20.71,1.42,99,31,142.43
1173,42.5,2.13,102,38,198.91
1517,12.61,2.71,97,25,181.38
740,10.56,2.59,95,15,173.54
1620,30.08,1.11,82,12,129.27
2046,12.59,1.37,103,34,121.9
2311,13.36,1.7,96,25,161.77
726,26.68,1.05,85,10,111.21
1360,24.95,1.15,108,13,135.93
2418,29.89,1.19,89,38,161.47
1466,13.45,2.21,96,26,161.15
1844,17.64,2.22,88,34,178.53
1481,27.72,1.19,86,17,142.25
1787,16.33,2.91,93,39,204.41
2852,44.19,1.19,72,26,180.81
2630,37.4,2.47,80,29,229.38
2071,19.62,1.42,101,29,152.81
1024,19.09,1.5,79,12,128.68
2435,27.39,1.15,73,10,148.32
617,34.07,2.21,72,17,181.25
2324,48.96,2.23,88,11,240.5
1165,35.38,1.78,100,14,164.91
1661,41.96,1.41,78,16,170.83
1206,18.7,2.45,76,10,178.95
1055,39.47,1.35,93,10,151.6
2240,22.66,2.95,70,27,222.53
1790,45.5,2.85,101,15,251.42
2642,42.74,1.98,84,18,219.33
1676,41.42,2.33,87,25,218.93
985,18.32,2.42,78,15,169.24
1438,12.18,2.52,73,26,184.34
1056,40.57,2.44,100,38,202.02
1958,23.9,1.68,105,11,171.74
1220,15.46,1.53,100,35,133.39
2778,28.41,1.42,81,17,181.72
1483,13.82,1.68,95,25,147.03
2775,19.23,1.98,73,37,175.2
1852,30.02,1.42,84,27,161.66
2487,28.89,2.83,96,30,233.23
707,33.99,1.67,106,14,164.46
2265,22.57,2.16,106,29,187.2
1997,18.72,1.62,107,23,157.31
2959,31.52,1.95,96,12,201.69
1230,35.66,2.86,84,12,225.79
711,48.95,2.67,82,36,222.43
1633,32.52,2.26,87,39,205.03
2409,19.97,1.45,100,34,155.15
1637,20.08,1.07,103,18,116.2
2644,35.65,2.63,92,21,252.72
1298,39.52,2.51,86,30,206.99
2311,40.53,2.13,81,13,209.31
2166,48.6,2.26,100,40,240.85
2009,47.32,2.14,93,25,228.61
2964,26.16,1.68,70,27,189.74
1495,11.87,2.07,93,34,154.4
2910,20.6,2.74,75,36,230.77
2963,16.12,2.7,98,34,221.72
2354,18.06,1.85,103,10,173.19
1611,30.12,2.66,89,35,206.85
1248,17.98,2.29,90,24,178.64
1327,20.7,1.39,97,39,122.38
1716,43.52,1.45,91,38,173.18
1017,15.64,1.15,98,24,99.93
664,31.1,1.14,73,39,123.72
1170,28.0,2.44,86,29,185.39
2767,47.78,1.51,82,16,214.6
901,43.59,2.82,85,19,218.86
2307,26.9,1.93,86,40,175.6
1039,11.04,1.92,110,26,139.18
1378,15.86,2.54,100,20,182.85
693,10.97,1.28,98,21,101.59
1568,34.41,2.97,80,14,235.85
1366,31.28,1.27,101,14,149.78
1882,36.96,1.28,102,33,159.01
2600,22.22,2.82,94,33,227.94
2790,24.98,2.08,96,33,199.79
1602,25.38,1.23,108,39,129.55
1864,11.96,1.0,84,30,113.1
2929,17.23,2.53,99,11,225.39
2317,34.31,2.83,87,14,250.37
2519,18.73,1.64,70,35,158.11
2653,16.78,1.43,87,33,151.98
1370,28.5,1.95,91,33,163.02
1601,24.48,1.67,84,10,154.14
2371,25.7,2.53,108,18,214.29
2818,40.76,2.09,100,18,219.98
1919,30.16,1.23,88,36,155.66
2675,35.3,2.15,87,37,205.13
2616,41.16,2.52,85,40,247.95
2919,18.06,1.57,90,15,171.0
1969,15.26,1.01,84,25,120.38
2464,36.12,2.18,70,35,215.01
616,45.99,2.98,104,25,237.36
1867,14.53,1.78,70,31,151.58
2238,29.77,1.4,88,28,153.37
994,20.34,2.29,78,16,171.9
1395,38.67,1.54,81,15,173.35
643,30.85,1.75,78,24,146.28
2907,17.5,1.58,94,35,173.53
1892,27.2,1.92,95,30,173.64
2499,34.68,2.12,71,26,218.27
1419,30.06,1.99,110,22,169.57
606,22.81,1.56,110,36,136.51
1866,18.06,1.94,80,34,163.84
2398,18.18,2.38,75,40,192.71
1988,23.86,2.92,101,34,221.42
1702,17.23,2.14,109,32,166.04
894,30.95,1.78,71,22,154.76
2932,23.89,2.77,71,30,224.99
977,13.28,1.62,94,14,137.14
1813,17.41,1.49,93,16,141.86
2166,32.11,1.81,100,11,182.47
2122,19.6,2.87,82,32,215.65
1421,14.2,2.22,102,35,167.65
658,39.56,1.54,104,13,158.79
1070,32.74,1.8,100,13,163.65
973,48.18,2.88,75,33,237.29
2017,34.7,1.02,108,27,139.29
1016,24.43,1.1,84,22,113.83
1234,27.9,1.13,101,26,134.23
1151,11.99,1.45,72,24,113.44
1917,48.41,1.95,98,27,221.76
1020,26.6,1.58,86,26,150.9
1383,22.97,2.42,79,16,193.68
942,49.78,2.84,90,15,234.03
1904,43.57,1.75,108,31,190.23
2245,12.05,1.66,92,10,144.02
2171,42.08,1.56,92,22,190.52
673,35.86,2.29,76,30,191.75
818,32.11,2.52,85,12,191.61
2550,19.1,2.88,73,10,234.6
1888,37.22,1.29,110,31,162.9
2186,31.32,2.98,75,23,242.79
883,41.81,1.43,75,33,146.31
1281,32.12,1.38,94,25,151.38
843,32.23,2.87,74,10,206.69
1907,10.43,2.66,75,25,192.51
1516,28.38,2.83,104,15,231.23
2406,49.06,2.5,98,31,245.59
1153,38.55,2.93,82,30,228.18
1042,26.96,2.49,110,36,195.41
1174,40.6,2.04,98,32,196.69
1073,21.03,2.45,77,33,181.95
1538,18.77,2.11,101,18,169.78
1958,21.02,2.29,71,36,187.35
1759,13.71,1.59,100,35,137.2
733,20.72,1.46,89,12,115.77
1695,20.97,1.09,82,11,118.23
2912,43.12,1.75,98,38,209.9
2288,16.32,1.27,77,30,144.58
780,10.48,2.12,109,40,147.15
2438,42.38,1.44,83,13,188.86
2090,11.32,2.57,91,16,195.24
1125,26.39,1.95,75,34,150.52
683,29.7,2.18,71,30,160.66
2961,41.33,2.03,104,24,230.47
2506,32.47,1.0,107,20,158.89
1641,28.41,1.55,87,29,153.09
2645,27.06,1.97,84,16,204.36
2651,23.13,1.74,95,25,180.62
1986,11.75,2.21,79,14,163.77
2990,25.67,1.38,79,34,164.17
2659,14.85,1.39,93,15,149.65
1617,46.43,1.21,107,14,175.77
2224,17.61,2.65,90,40,212.3
1991,17.38,1.29,83,28,126.09
2866,14.08,2.56,88,29,216.94
2228,49.22,2.62,74,22,252.53
2007,23.31,2.55,94,16,199.97
1134,46.13,1.98,109,30,204.66
2563,32.72,2.48,75,30,234.17
2424,10.68,2.6,99,24,203.44
1001,10.4,2.66,101,20,169.94
1227,37.36,1.31,96,24,155.47
1712,22.12,1.51,83,31,144.12
2483,22.04,2.1,97,25,186.81
613,46.46,2.14,96,12,194.17
2701,36.46,1.48,106,10,193.76
600,42.93,1.57,74,31,161.08
1180,41.2,2.3,92,13,215.51
667,19.97,2.36,106,38,171.17
2441,12.86,2.81,70,30,211.15
1112,36.26,2.0,75,33,178.88
1868,44.95,2.32,109,15,236.73
2691,39.06,1.94,75,16,208.86
2377,39.86,2.98,110,35,269.69
1827,47.62,1.92,82,24,214.77
1320,39.33,1.58,76,26,173.49
2789,14.13,1.5,107,13,164.16
697,48.56,1.39,78,37,166.48
1395,46.68,2.3,81,12,210.97
1795,47.92,1.55,79,27,189.35
2303,14.25,1.54,74,21,155.5
1541,42.45,2.24,96,30,202.34
1918,20.31,2.31,71,14,181.38
1395,31.25,1.9,98,26,173.75
1749,45.55,1.6,105,20,181.15
892,13.26,2.22,77,29,143.6
673,13.51,1.49,84,29,107.95
2304,45.15,1.62,71,25,194.4
2757,27.98,2.08,100,29,206.61
1134,33.16,1.83,103,20,171.75
2585,32.65,1.64,75,38,179.03
2784,36.37,1.52,84,40,180.42
2498,22.51,2.54,110,13,215.8
1650,33.94,2.29,98,39,194.09
654,38.43,2.21,88,31,182.76
1488,30.63,2.63,93,40,199.92
2642,16.39,2.83,81,37,217.45
2986,37.65,1.87,101,17,225.71
2751,15.29,2.54,91,19,202.99
2194,41.77,1.5,100,32,189.54
2277,11.86,2.49,70,12,200.8
787,11.54,2.98,104,39,177.56
2313,42.46,1.67,87,36,203.82
695,40.49,1.56,93,19,156.86
1269,30.7,2.0,100,32,176.96
1858,28.81,2.95,71,32,232.1
2479,21.83,1.43,96,39,158.86
2416,41.24,2.55,93,10,250.67
2759,19.19,2.42,80,32,214.05
2855,19.02,2.45,77,14,222.04
2984,38.76,2.32,73,38,238.09
634,48.63,2.59,79,35,217.98
1890,10.9,1.63,86,38,129.55
1958,41.33,2.23,77,14,210.04
2117,41.6,2.41,85,14,224.74
1313,38.69,2.29,87,16,194.69
2830,30.45,2.58,82,38,235.81
2280,27.36,2.68,98,30,218.5
2639,49.5,1.59,88,11,207.41
2563,13.71,2.08,103,39,171.02
1835,23.71,1.87,101,21,165.49
997,33.98,1.73,95,25,161.28
2188,36.33,2.28,102,22,218.13
1092,46.11,1.71,92,19,183.9
2952,33.02,2.76,83,23,243.75
1834,36.88,2.22,81,10,213.86
2453,19.21,2.33,98,28,193.5
2117,16.51,2.48,89,33,200.0
2223,17.95,2.98,87,17,234.69
744,15.98,2.63,71,32,179.03
1715,34.03,1.38,83,13,160.58
2483,38.53,1.25,97,16,171.21
2780,49.44,2.56,81,16,257.78
2646,37.5,2.71,74,37,253.54
2460,30.59,2.91,72,32,243.81
968,10.59,2.92,104,13,198.0
956,44.95,1.68,90,14,179.81
2957,33.21,2.33,94,27,233.44
2042,11.88,1.7,83,24,141.36
1335,35.25,1.41,91,20,162.46
949,27.19,2.48,82,36,176.63
2334,19.16,1.97,75,17,187.43
922,15.2,1.75,78,13,127.35
2856,46.46,2.53,94,23,260.81
2943,39.51,1.02,94,13,181.67
726,25.52,1.09,70,34,114.4
2424,33.39,1.59,81,30,184.88
779,44.39,2.91,99,27,231.78
2964,24.63,1.39,107,38,167.67
2410,30.95,1.85,75,34,196.09
1491,39.05,2.14,80,10,200.83
1246,45.6,2.57,72,28,230.3
2790,35.69,2.11,109,17,220.14
1570,33.78,2.62,79,28,225.2
2881,27.1,1.16,70,22,150.13
1544,31.84,1.57,90,30,160.58
853,37.36,1.2,79,15,138.96
2989,48.23,1.48,99,33,217.85
1106,36.52,1.55,73,25,155.5
667,16.07,1.79,77,25,130.66
1129,10.02,2.47,85,38,161.85
670,41.57,2.37,71,28,196.39
1839,22.82,2.4,77,38,198.03
2156,13.75,1.12,102,33,120.33
1684,42.14,1.94,90,12,201.17
1575,13.03,2.7,92,29,183.38
1430,38.81,2.47,82,14,215.55
2721,36.56,2.32,78,35,222.64
1463,44.73,1.84,103,17,195.82
2973,23.88,2.94,92,32,251.01
1119,31.01,2.57,81,16,203.76
2837,20.39,2.79,85,28,233.46
2023,48.11,1.41,85,28,192.79
2680,10.51,1.71,73,31,149.13
2670,11.08,2.3,101,36,182.1
1211,23.63,1.28,101,19,121.44
1499,12.12,2.15,90,39,166.03
2174,40.56,1.09,96,11,158.48
829,18.91,2.68,86,33,174.12
2435,15.05,1.05,94,15,139.05
794,10.74,1.16,84,39,88.14
785,17.4,1.95,94,29,146.97
1483,14.17,2.57,107,10,188.74
1888,44.63,1.66,105,10,187.92
2226,26.95,1.03,86,22,141.11
1213,23.95,2.47,72,18,195.31
2143,25.53,2.95,99,30,223.99
2886,45.82,1.08,107,19,192.74
1523,21.13,2.23,84,11,175.69
1046,22.52,1.93,105,37,158.64
2637,43.69,1.25,104,21,184.8
1795,28.78,2.94,75,38,227.37
1388,18.91,1.92,85,32,163.48
932,13.08,1.18,76,36,105.52
2435,20.31,2.5,79,34,208.83
1368,47.52,2.55,71,28,221.62
2095,17.04,1.46,102,25,155.46
2114,48.38,1.72,96,28,210.1
2413,43.18,1.2,95,39,166.69
2839,13.57,1.44,107,12,158.73
1285,34.12,2.8,101,16,230.57
627,26.78,1.72,85,12,136.53
2025,12.86,2.88,91,28,215.9
2790,18.99,2.42,103,40,211.54
1198,26.69,2.11,78,15,184.1
2047,31.98,1.46,101,22,171.74
743,15.51,1.83,75,28,132.67
962,10.19,2.77,102,15,180.8
990,43.03,1.49,97,39,162.89
1265,11.21,1.89,74,28,130.66
1510,32.88,1.29,83,23,141.55
2220,33.72,2.71,78,37,233.42
2439,31.8,1.12,109,38,163.14
2802,39.2,2.77,101,22,267.28
2696,35.51,1.7,103,20,198.31
1953,16.26,2.93,104,19,211.84
1400,28.06,1.44,93,22,152.49
2622,34.11,1.07,71,15,156.41
2166,44.36,2.25,89,28,233.51
2900,46.53,2.51,71,29,247.38
2723,30.47,1.33,95,13,163.71
749,13.25,1.73,97,14,125.06
1452,38.93,2.53,72,12,212.22
1857,14.0,1.81,94,38,145.51
1028,24.31,2.09,85,38,156.37
1699,36.8,2.11,80,28,204.76
1836,49.51,2.05,88,18,221.52
1490,45.08,1.71,104,26,185.73
1123,34.94,2.13,108,13,190.55
836,15.28,2.23,106,40,145.79
1783,16.6,2.84,95,30,204.18
822,33.44,2.72,73,28,209.34
2743,48.35,1.75,103,20,228.28
2814,22.05,1.25,95,12,158.21
2876,20.24,2.42,97,16,206.21
721,22.63,2.95,96,11,203.29
1636,18.33,2.61,87,39,198.89
1531,37.53,1.25,83,38,158.28
2266,49.07,1.09,84,10,179.56
2151,10.56,2.04,103,22,163.91
2730,36.69,1.08,97,37,161.13
2848,14.5,1.02,90,22,130.58
2623,36.75,2.22,87,33,216.26
1710,11.12,1.9,70,30,137.67
2587,41.82,1.98,103,13,227.92
1423,31.2,2.19,75,15,192.26
1908,20.68,1.73,90,31,166.61
1866,34.05,2.55,108,14,230.71
710,10.26,1.28,103,11,102.54
1994,10.88,2.15,92,12,162.21
1814,21.35,2.35,91,26,195.58
2978,17.77,2.27,81,18,204.5
1727,18.62,2.48,91,32,183.44
626,20.94,1.11,88,20,95.92
1021,41.24,1.36,91,29,162.43
1183,38.3,1.22,95,27,142.12
788,31.95,1.8,97,29,159.27
2106,20.75,1.82,88,37,168.48
2914,13.13,1.81,82,14,177.48
1228,18.56,1.53,74,14,138.03
739,41.4,2.39,74,40,189.01
602,49.11,1.24,97,19,160.42
2478,29.98,1.96,75,39,200.75
942,25.81,1.34,100,39,125.1
726,32.42,1.47,100,23,139.2
764,15.55,2.22,78,39,155.64
2032,15.21,1.8,75,18,149.29
888,49.7,2.46,105,40,212.28
1317,16.2,1.87,97,17,144.36
2076,13.77,2.85,92,31,202.22
896,27.74,2.04,78,26,155.84
1113,28.23,1.35,82,31,140.0
688,49.18,2.72,80,13,222.92
1509,18.5,1.26,92,32,116.43
2102,14.39,1.05,75,10,118.83
2124,39.82,2.15,89,13,220.81
1266,16.23,3.0,72,26,210.55
2419,48.2,1.43,70,34,184.89
1700,33.72,2.43,105,38,217.65
2651,36.86,2.64,97,21,255.14
2373,29.1,2.77,93,33,223.82
726,11.13,2.9,103,21,179.47
1528,48.82,2.73,74,35,232.97
2988,21.63,2.15,104,21,205.52
1943,26.36,1.72,109,17,173.59
2438,34.09,1.14,91,37,155.29
1522,33.66,1.25,99,27,142.24
1066,18.94,2.86,95,37,202.51
2275,45.56,2.8,73,22,247.33
2778,31.62,1.3,83,16,163.52
2154,35.26,2.87,89,37,242.97
1875,19.83,2.23,85,21,178.58
1970,26.26,2.17,73,36,194.65
2324,31.05,2.4,106,18,210.77
1650,37.4,2.45,81,28,213.66
2498,33.85,1.3,102,17,181.76
2309,27.04,2.18,74,29,201.64
1676,42.08,1.8,72,11,196.62
1708,11.52,2.85,83,39,200.87
1564,24.2,1.57,108,16,152.14
732,45.65,2.92,80,30,226.09
2395,49.97,1.41,88,22,199.79
1564,45.35,1.78,77,12,184.78
1921,46.31,1.58,85,33,182.58
1897,21.3,1.02,93,38,128.05
1295,39.9,2.99,106,36,244.43
916,42.09,2.6,110,37,209.91
1704,47.2,1.82,110,10,211.67
916,25.84,2.88,99,38,202.44
1950,18.75,1.26,108,32,136.74
2845,13.27,2.61,107,20,207.19
1710,24.58,2.49,95,30,192.99
2454,35.96,1.95,98,28,209.87
1082,41.67,1.29,95,20,156.7
2717,33.02,2.07,72,23,202.64
1746,42.85,2.6,90,39,220.99
837,29.83,1.23,72,35,130.3
1093,46.9,1.29,96,28,169.39
2006,22.77,1.85,105,36,174.87
1878,14.61,2.63,79,23,189.97
1385,25.57,2.11,109,19,185.95
2867,49.74,2.19,102,24,243.32
2930,37.66,1.94,74,13,219.27
1295,48.28,1.92,73,38,199.48
625,41.99,1.95,80,25,179.46
1963,49.82,2.73,77,17,246.15
759,18.11,2.15,106,21,155.77
1396,29.33,2.2,109,14,199.38
2317,12.44,1.08,100,27,120.11
2953,26.4,2.54,93,15,232.82
674,42.6,2.51,82,40,196.01
943,30.78,1.14,75,15,118.15
1820,49.46,2.3,76,20,236.85
2256,49.43,1.21,84,38,183.33
1502,48.56,1.98,107,10,218.54
670,11.43,1.9,94,31,136.86
1076,49.99,1.61,96,37,179.06
2229,25.69,1.48,94,29,155.43
1066,48.64,2.09,91,36,203.15
811,49.2,2.13,95,11,213.11
2283,42.17,2.61,94,37,250.73
2695,36.41,1.99,79,24,219.45
2527,21.31,2.46,92,30,199.72
1245,29.75,1.15,83,14,132.38
2466,44.57,1.63,101,27,195.48
773,29.92,2.36,93,33,184.53
902,14.79,2.17,90,27,159.39
832,39.24,1.39,100,12,143.11
896,49.25,2.55,104,22,233.55
2221,17.88,2.57,72,28,209.14
2906,42.75,2.79,101,30,269.14
929,46.85,2.74,76,34,224.18
2119,44.76,2.48,86,26,234.64
1028,16.51,2.83,99,22,189.81
2046,19.18,1.66,71,24,156.99
2918,12.27,2.81,97,35,225.54
1512,46.68,2.48,81,15,225.82
1957,19.22,1.45,102,27,138.74
2469,41.32,1.27,87,14,185.1
2714,28.92,2.61,100,26,234.69
1873,41.82,1.33,103,16,175.95
2270,46.94,1.67,102,19,199.57
2738,10.94,2.64,78,23,204.68
1799,10.02,2.12,80,17,156.1
2827,50.0,1.18,107,20,198.75
2396,14.91,2.35,91,26,194.02
1628,22.14,2.25,94,32,180.12
2079,19.48,2.06,84,17,173.53
2108,33.39,2.49,96,39,212.67
974,17.7,2.27,82,33,168.66
1211,31.0,1.08,70,39,115.16
1823,28.67,2.73,96,38,226.04
2093,43.01,1.37,109,15,182.87
789,14.93,1.72,101,40,130.86
1616,47.49,2.55,88,22,231.23
2401,41.92,2.16,92,26,219.65
1540,34.59,2.73,106,23,223.91
1840,31.78,2.99,99,22,239.06
1207,39.16,1.4,98,10,152.94
805,26.84,1.96,74,19,156.57
952,12.81,1.29,82,34,96.57
2606,43.79,1.55,84,19,198.63
1987,11.74,1.12,104,36,118.03
2337,35.37,2.76,89,14,253.54
1228,48.08,2.15,94,35,215.36
2653,49.18,2.37,101,30,249.16
2212,11.72,1.06,104,10,118.16
1825,12.29,1.54,73,15,130.25
687,15.05,1.78,80,25,124.57
1743,37.58,1.24,70,26,148.75
2357,27.99,2.08,76,12,202.93
2472,14.38,1.91,100,24,170.09
2650,27.82,1.12,91,26,158.19
1858,45.46,2.06,73,34,199.49
1797,45.12,2.55,93,17,242.63
2668,39.49,2.27,75,13,228.59
1527,21.01,2.42,72,16,195.84
942,29.37,2.65,99,14,204.01
2075,29.3,2.76,81,17,228.75
1112,48.4,1.65,99,32,180.39
1421,17.13,2.03,97,19,167.55
688,32.68,3.0,76,14,218.48
915,15.97,1.89,96,15,140.81
1176,23.59,2.13,95,28,162.82
1744,11.67,1.54,89,23,130.62
2960,29.47,1.87,110,35,205.29
2767,36.82,2.36,101,10,237.95
2003,31.68,2.73,73,37,219.47
2491,10.12,1.81,89,40,163.84
2311,19.32,1.12,88,22,143.85
2967,30.07,1.26,82,22,165.88
1699,44.85,2.71,81,21,241.61
1107,14.63,1.09,92,34,105.5
1637,19.57,1.62,72,25,151.07
1794,38.07,1.2,97,22,167.15
833,15.07,2.13,90,12,158.08
788,15.55,1.62,94,12,119.75
2799,46.98,1.9,79,40,227.5
2949,29.77,1.38,70,31,170.61
720,15.33,2.74,84,26,185.51
1353,23.82,1.45,92,40,145.09
843,23.82,2.72,109,32,193.43
2192,44.84,1.13,96,14,176.1
2025,36.79,1.63,90,23,182.66
2569,20.6,1.05,105,34,148.22
1383,22.17,2.53,90,28,193.33
2232,18.02,2.4,85,37,186.53
928,28.83,1.34,89,20,125.78
741,29.05,1.01,77,19,109.15
2474,33.01,2.45,88,31,217.22
716,16.07,1.71,70,10,133.55
1012,37.32,1.46,109,10,151.68
1293,18.48,1.98,86,16,156.12
1618,25.33,2.81,96,37,218.89
